Name_Category,ESM356_H_1_1,ESM356_H_1_2,ESM356_H_2_1,ESM356_H_2_2,ESM356_H_3_1,ESM356_H_3_2,ESM356_D_1_1,ESM356_D_1_2,ESM356_D_2_1,ESM356_D_2_2,ESM356_D_3_1,ESM356_D_3_2,CDC48_H_1_1,CDC48_H_1_2,CDC48_H_2_1,CDC48_H_2_2,CDC48_H_3_1,CDC48_H_3_2,CDC48_D_1_1,CDC48_D_1_2,CDC48_D_2_1,CDC48_D_2_2,CDC48_D_3_1,CDC48_D_3_2
YER154W,7282.3423,188729.34,6111.808,6124.7227,6514.187,6879.2812,7317.6357,149582.88,6793.0625,143640.14,18904.514,163024.42,6214.5913,6303.9053,4552.198,167966.72,6404.712,6357.432,6873.652,5480.087,5254.246,5928.3154,131195.19,6518.3228
YOR138C,3646.1562,1809.3818,4186.473,3275.387,3892.3103,15852.46,4137.4854,2340.9868,4097.4937,15736.627,3530.7566,2551.484,3303.8784,1814.092,2588.5337,21680.795,3181.4956,2912.6804,3108.0576,3403.9763,3116.275,2937.9048,2857.584,2510.0742
YGL212W,1978.9592,2466.734,2245.2148,2390.5835,2134.0723,1675.7344,1945.6208,2342.1772,1741.5305,30139.973,1753.7065,1582.2505,2369.522,2136.4365,1903.1931,2310.7676,1924.591,2201.6953,1837.8875,1421.7817,1674.5144,2163.8958,2291.6047,2062.6646
YKL135C,4836.796,4992.181,4936.285,4686.819,4776.7246,75739.18,6011.3457,5111.9697,4635.951,73627.43,4563.8066,5236.869,5213.143,4301.245,4764.349,4272.456,5702.6562,4327.897,4430.6045,4412.5054,4830.1963,3946.7524,5129.6504,4902.3994
YFL016C,13041.315,13889.1455,15307.654,14555.944,14457.377,14409.035,15279.269,87827.65,14016.964,13158.631,14214.675,13406.549,12958.433,12917.992,13026.589,15360.509,13321.266,15756.978,12385.148,12728.23,12402.263,15131.25,12423.706,13325.18
YPR125W,2583.342,1723.9719,2649.9263,2832.5093,2598.3901,2268.069,2662.4883,9778.836,2383.059,8640.696,3213.125,2169.463,2606.642,10090.712,3190.6382,667.8999,3284.0483,1724.6771,2404.812,2058.4949,2705.5737,10020.998,2161.4817,1219.8568
YPL049C,9873.24,5115.041,5268.0044,24253.111,7387.818,6216.2993,8723.141,22507.066,9032.307,5340.6377,8740.583,4247.49,6534.465,6981.962,6531.6675,4905.086,6356.9326,4393.5117,9544.967,6798.179,9484.996,9434.426,4856.135,9893.461
YHR037W,41339.438,44056.598,40506.848,127217.68,39501.57,119107.555,34563.117,160991.16,35087.91,139851.5,37947.832,35800.94,110123.1,69014.336,40623.11,66560.94,96765.805,78686.13,100032.805,85477.734,35511.312,87429.93,102411.8,93387.78
YAR042W,3764.7192,3256.2483,3977.3677,12018.538,5531.6465,4602.9253,4602.5693,12039.32,3513.741,3906.5767,4016.9517,9831.383,11563.661,9619.762,3913.4194,9703.406,4136.0835,4261.8213,4884.7686,4325.7637,4273.991,5135.9854,4996.1367,10770.038
YNL181W,8221.967,10327.121,8789.945,17460.707,8430.468,15264.567,7818.2144,18470.252,6656.495,14563.23,7597.3096,11879.466,8548.949,5763.2593,9684.536,5853.097,10404.117,7797.497,8404.089,8173.03,9338.299,7710.174,11362.697,8372.874
YBL039C,12330.842,50791.72,22793.648,48934.137,21131.996,43204.188,21568.91,54088.05,19350.936,23347.447,13215.337,33332.93,40283.277,24656.04,28571.63,36338.426,47868.312,12381.893,18054.951,33138.984,41824.27,33363.984,31083.795,28321.758
YHR106W,6549.413,6209.368,2316.0564,5553.299,2073.3687,6384.7847,3682.3784,5923.546,1876.7035,5800.1367,4446.8193,6020.254,3025.038,3701.4883,3802.6191,4368.6226,3209.5532,3144.6912,1590.8656,3940.2847,1747.7607,4383.1475,1823.0869,3922.1675
YPR042C,6882.4185,9818.278,940.2137,1386.21,759.3573,7618.2334,10007.152,11725.487,1156.6633,10042.929,7520.318,8590.109,10148.1455,8904.544,4248.198,7176.3823,5439.987,4158.885,3704.247,7598.359,3635.5967,7401.8833,2949.3186,8211.275
YDR458C,14169.564,14130.237,2162.632,14966.076,13344.323,14612.852,13609.8125,15260.006,2063.2998,14572.321,12502.99,13415.008,1440.9214,19508.803,17638.889,17284.842,17813.697,18374.68,1880.5166,14016.098,13966.9795,13893.085,12728.624,1507.0552
YOR291W,13972.058,14075.87,4088.374,4886.9507,3760.5215,15747.287,4341.499,3347.602,5511.0356,14524.729,5530.077,5119.464,3474.1284,6212.665,4479.593,5700.456,3711.6267,5744.078,4477.4536,15336.555,4810.0566,4140.7627,3870.011,4447.013
YHR029C,8214.578,18041.383,7729.3384,17144.309,8496.369,17255.863,9938.357,18161.467,5201.666,16021.846,2246.299,15147.848,1685.6727,4921.919,3880.0398,4582.5366,3208.3726,5681.4272,4041.584,15428.804,11582.417,5934.41,5807.373,5707.8135
YBR245C,5826.115,20247.57,5634.8125,18239.049,5452.042,21617.129,16529.557,7713.161,5572.6543,6900.617,5503.5693,6136.2134,7665.8877,7907.7344,7546.079,7714.669,7480.726,7396.09,6422.996,6956.462,6253.041,6070.8926,7580.3623,7890.381
YMR296C,10134.31,7934.2065,10589.417,34146.668,10416.987,32638.469,11057.064,9591.494,9068.964,30055.814,9671.339,29631.32,11354.362,10362.18,10143.744,9057.491,17740.611,9625.32,9967.296,8206.186,10567.875,8856.368,11653.207,9070.823
YBR108W,1170.7328,3866.0503,982.1623,4440.3506,946.29205,1311.903,1107.8379,1327.0619,4845.2603,5091.682,295.99762,4638.662,1714.3,1725.8512,2409.1025,1865.3264,2701.855,2329.4312,3164.6062,3143.639,3425.4348,3130.0774,2758.4395,2332.0757
YMR015C,3604.6187,17359.893,3328.4238,16658.264,3109.6978,14600.828,3575.6216,4537.3325,3746.3623,16705.646,3325.668,17136.174,8776.307,9585.181,8077.916,7636.463,9071.073,9548.162,4573.1494,4224.0522,17720.117,16911.326,19266.71,4882.711
YLR225C,11316.648,20766.73,12300.166,28076.004,12050.053,11490.898,9252.393,27277.453,12490.44,15436.963,13500.559,12792.686,16094.546,13023.021,11163.615,13636.107,10483.764,40692.69,13312.069,33341.504,9518.343,11814.453,11725.303,8819.808
YFR040W,2203.5688,7074.9473,2530.317,6901.1914,2042.6869,2954.3325,4996.2373,5161.0415,3355.4053,6759.2046,1896.8027,6280.5205,2655.9612,2630.5254,2815.775,2771.9604,2885.9253,8917.397,2312.5698,2589.3967,2272.2092,2838.996,2486.2026,3877.8813
YIL160C,1569.5494,5896.9707,1936.6816,7396.333,2217.2617,6965.0957,8616.148,7426.813,8967.32,7330.2944,2163.086,6034.5684,4224.7153,4469.528,2358.107,3332.2292,2488.934,5957.4233,1599.8167,4736.2207,2000.5541,1562.6927,5856.749,5507.302
YKL091C,6010.6865,6586.706,9041.882,14577.876,5954.268,7629.173,13269.482,14063.168,6804.9795,14689.818,6735.302,17689.965,12768.621,9531.054,13129.067,8989.848,5650.713,10293.888,5755.964,6845.1016,6066.1807,6214.127,5875.601,6562.704
YLR199C,5233.3975,5145.967,4109.264,9623.893,5226.9785,7039.657,16271.817,9034.988,13886.611,7516.166,4195.7354,7725.0146,12126.858,14033.035,12263.57,3742.412,13062.463,9716.304,4388.546,8346.213,4225.7725,9152.295,4570.386,6255.748
YPL206C,2043.1348,8383.303,8057.457,8994.933,3789.948,8780.444,11008.092,11406.237,8663.154,9513.436,7286.368,9548.62,13492.1455,14507.242,12186.586,13093.292,11875.601,14329.35,2997.313,8453.064,2764.4353,7714.2524,5716.646,8511.031
YKL140W,8085.133,4580.5024,9557.963,7447.916,9011.72,13367.412,8326.808,19498.98,8359.874,14796,8824.521,16764.871,9369.705,10579.162,8953.241,5920.496,9309.774,8746.948,8865.447,8030.05,9080.756,5597.7812,7942.949,10836.148
R0040C,2271.2139,1672.7207,9011.639,1718.9067,8581.186,10225.527,8189.94,11759.742,7846.3564,11989.479,7387.0537,10286.384,8470.252,4820.659,7037.252,8912.605,7868.711,9381.675,7916.9873,5372.459,4334.6333,9693.658,5841.5215,13721.249
YER070W,27818.844,19773.5,21518.16,23217.947,25040.176,25969.992,30844.615,28515,26355.254,46702.41,32296.594,32960.51,39590.89,45039.453,36274.105,35047.484,26551.105,27347.795,24157.229,20600.121,31468.07,23920.191,27819.41,29954.607
YDR229W,19333.273,20286.256,3600.8193,3429.5542,18955.457,3172.018,3183.1074,22554.234,3240.5376,20536.326,15073.362,17550.926,19490.326,22404.8,15038.83,2280.4849,16300.509,2591.2969,16054.7,2401.0874,16946.057,18325.412,18036.756,20368.857
YAL061W,3055.7905,4591.814,1445.0383,4323.2915,1281.811,4729.8857,1534.2334,4372.8325,1583.1447,4544.8545,1342.8911,4751.783,8114.723,1354.33,856.58655,2094.8008,9197.295,1644.0333,385.90073,2677.8005,267.04584,2504.6719,1261.7225,2641.4712
YLR299W,3762.8213,4908.1987,5435.5596,4835.754,4506.541,4429.321,4891.2603,4221.2314,4483.1157,5068.257,3999.6245,4193.8936,2566.2878,3145.153,2127.4229,3310.4502,24951.613,3790.5193,3464.8687,3953.1953,4112.2246,4315.13,2323.4502,4081.4468
YBL079W,2266.5686,13307.042,2770.4785,2293.3398,14042.753,2110.7358,2560.0679,15302.945,2248.789,12835.849,2887.1965,11221.283,14630.75,1307.3811,11790.709,1693.6499,14553.194,14204.288,11900.981,2316.8906,1659.4658,2256.401,13409.154,1402.3882
YER036C,41142.156,130921.06,136022.53,46942.047,142997,40117.652,48549.56,48415.062,40274.53,128082.6,37535.594,124849.734,140679.9,135744.78,126221.67,125285.72,133865.08,131386.48,119765.77,33627.01,132544.6,125442.34,37913.188,125908.83
YDR011W,3632.5974,3423.6997,5547.112,3420.0415,3888.0312,4055.5352,3604.5596,3727.425,5270.022,9000.235,3150.2537,3666.7085,6108.6904,9074.104,6462.4526,7388.1914,8991.825,6590.386,6231.848,3640.1282,5026.709,4138.936,5524.2607,5204.084
YOR063W,109200.195,201395.7,238047.34,219663.23,103378.414,113955.234,102844.15,202176.8,107601.81,219439.11,210280.22,216738.36,266712.22,256828,272965.7,252198.95,237395.39,154728.56,106967.08,116012.984,97856.13,111925.516,245237.95,216379.39
YDR345C,24464.771,24433.73,16700.32,16491.994,20346.402,18797.334,18150.38,17932.453,14112.827,13546.465,14950.768,14366.755,16419,15990.983,15231.433,14373.104,16838.879,15501.805,24197.53,22630.307,18345.516,17693.809,24839.592,23877.252
YOL059W,53514.918,53535.83,16064.393,53514.258,66329.63,41059.24,39950.066,54490.406,30217.037,40809.246,46746.56,28805.434,36006.406,39260.973,49292.453,38498.156,54352.383,30658.78,52645.89,49203.8,30309.898,38631.13,58089.258,32905.67
YLR310C,6834.731,5560.1826,3667.728,3087.8574,3843.2778,5444.6826,3663.1416,4232.1743,5653.145,2894.6465,4225.466,2293.8013,5365.2393,4128.789,5292.1553,3653.2979,5401.4414,3786.0312,7094.109,3292.8108,3517.0146,3142.9907,4904.699,3787.881
YJL165C,5936.726,6575.9404,4703.3145,4368.4,5328.0063,5505.5596,5064.9624,5123.808,5329.552,3117.5706,6639.9004,2983.087,4546.5654,7573.659,6968.409,7482.462,7111.678,3347.582,6668.8613,2565.4883,5545.9507,6924.1445,6039.4077,3397.7124
YCR093W,15934.741,14923.594,8932.398,15700.52,9217.431,7850.8086,8448.991,14541.847,16339.847,13414.264,15857.875,14315.394,8197.119,7877.5293,18942.879,16411.389,18860.54,7906.37,16612.062,6420.8535,6830.1797,16406.8,8965.291,15494.068
YNL206C,13135.783,10686.888,9552.029,16952.516,9152.369,14556.706,3150.9563,18267.375,13986.209,9833.052,13332.789,10012.51,11085.061,12366.59,11135.061,8465.034,18238.748,8776.906,21261.523,8734.109,3884.853,15397.575,11817.996,13039.382
YBR177C,31626.63,31388.162,32987.45,32508.807,29804.48,21960.988,28412.305,30267.422,30740.957,30645.018,25668.73,30633.031,29854.344,30394.412,41984.36,31230.906,72786.664,36147.945,65089.36,29057.348,28023.027,27967.95,29040.969,30393.938
YCR017C,3862.2805,4123.609,7471.0293,4797.243,3412.7173,3856.156,3699.9531,4581.335,3220.2056,3974.37,3338.1624,4061.317,4635.0337,3530.5852,6819.159,3499.7576,7867.4395,4077.8618,8187.0186,4319.583,2875.5083,4425.4043,3651.2998,4168.0938
YDR001C,54332.805,58908.336,49458.4,41302.04,53811.867,27674.074,37296.336,43094.992,50837.055,28811.602,53169.312,25182.695,70041.02,35583.72,32730.705,65109.566,60910.36,60463.715,51485.07,50311.15,49873.34,32936.242,40050.445,52875.023
YLR066W,6237.207,6151.947,6002.8545,5150.723,6541.305,3946.8772,4441.4736,6693.265,6370.7383,4576.8384,7048.848,3777.255,7302.862,4542.454,5912.7354,4411.4336,6822.723,6435.205,7124.296,4464.6704,7060.7803,5043.2236,7415.342,6402.862
YGL043W,12039.02,12339.622,9728.281,9202.316,9970.23,10368.756,11034.857,7271.771,9672.137,9604.606,10200.938,5224.3145,12895.361,7321.4106,15151.572,6701.7803,13444.872,11531.686,10377.647,11624.698,10745.569,5535.028,10846.76,12412.295
YGL195W,34053.598,35849.863,34799.277,20110.904,33485.418,35256.68,33387.996,19232.682,33198.977,34040.395,32654.799,17076.797,36366.56,17801.572,36752.484,19801.023,36002.08,21572.72,34519.766,33826.67,35333.805,18810.11,35091.535,34827.855
YBR080C,27810.672,22741.215,16604.824,19792.307,30165.062,23175.336,14075.659,22840.506,27877.316,22073.168,28841.176,22267.086,30129.896,24697.645,30469.168,20239.2,30463.605,21920.531,27149.455,21519.018,27634.014,22575.562,24975.996,21278.805
YMR140W,5974.2617,4576.924,6208.7793,6892.6504,6241.595,4909.1265,3854.0005,3728.9663,9146.78,4332.9717,8828.89,7269.36,7686.2134,6660.93,9249.772,6809.938,9162.715,7888.1685,6524.167,5770.623,7103.065,5459.2285,7728.4395,6415.023
YLR305C,8343.84,9822.3545,5729.718,6277.8833,6164.338,7838.345,4853.621,4440.541,11252.366,8160.875,8470.788,8081.4976,10506.064,9632.52,9900.242,9980.776,15550.48,9821.076,7239.2246,9364.889,7185.0576,7646.3193,14922.412,8662.246
YBR202W,4228.008,3828.2944,2357.0852,4048.086,5001.8623,4321.737,2443.7544,3274.5132,5461.106,5021.642,5289.7627,4662.359,6412.601,4106.954,6628.297,4341.3877,7921.147,5822.0283,6579.249,6125.569,6245.481,4865.1577,6241.3438,4585.925
YKR089C,4480.2007,3559.78,4442.565,3534.993,4298.673,2834.2124,3945.7388,4033.042,5027.9536,3439.821,4525.5024,3213.86,5865.045,3686.933,5389.7856,2101.1465,6202.6035,3654.081,4849.9893,3975.6665,4704.501,3772.525,5779.8564,3441.7446
YDR328C,21287.059,22863.742,25874.652,31827.203,24110.027,32797.312,36347.68,29058.68,45060.754,35559.47,30390.982,21876.14,51219.066,22537.176,37230.58,22703.27,37451.6,39311.223,38313.863,45480.89,47091.625,21506.305,48354.008,22636.965
YDR407C,3717.3167,4561.7666,3020.9412,4397.9473,3778.4973,5183.843,4108.4844,4800.4697,3913.343,5356.3745,3334.708,2183.792,5787.5747,5585.751,6387.532,2929.0544,6508.5806,3255.4478,4056.9275,2696.9233,4184.6396,2968.187,5410.0444,6129.26
YER027C,2564.8496,3804.8982,2464.9282,4368.0312,2220.4553,4537.6953,3344.3875,3712.4084,2403.8872,4685.6084,1842.6372,1258.0508,3785.274,2381.1667,5857.32,4969.4526,3513.7515,4010.7773,2799.837,3209.8586,2319.3567,2964.622,3869.8945,4043.8584
YPR041W,26809.441,38949.133,40888.79,41029.4,36514.22,24579.154,36618.945,38384.316,37404.145,35187.82,34374.293,22764.244,37014.746,45260.695,52813.984,44722.35,53340.055,29131.488,27599.787,24631.248,28614.078,39124.91,31758.293,42045.78
YNL287W,35339.344,48804.613,45888.32,50035.242,47090.23,47144.773,30454.293,51968.613,45348.438,32241.453,47075.906,42305.1,65231.594,37929,62574.234,57620.457,64257.37,41083.89,53796.812,54621.285,39104.598,56746.48,38694.426,60139.953
YCR036W,14804.555,3090.9521,13432.378,4826.845,15639.653,3772.506,12535.338,3822.2732,5343.08,2587.0847,13532.865,4565.581,7398.2075,10237.943,8211.001,10013.111,7491.597,8247.611,6815.64,7245.7695,7216.6406,7426.867,7234.881,8195.364
YAL021C,12927.396,4730.13,6204.089,5789.369,13906.076,5717.638,6632.5894,6181.003,5496.4014,10732.286,13326.29,4957.8667,5034.175,11900.321,6442.3486,10751.834,5464.6963,12608.361,5113.6865,4867.695,11494.915,11175.228,2715.2185,10776.741
YKR092C,7621.3174,1291.368,7476.9805,8498.539,7835.861,7677.4453,6697.3096,3112.105,6843.785,7259.915,6865.16,2462.3584,3094.984,7317.579,6347.4883,6494.2725,2891.1353,7438.341,6491.186,7319.382,7259.6235,6423.6367,7218.4785,7949.761
YPR028W,25673.676,1174.2148,20186.988,13136.478,20495.209,16915.154,21954.664,14056.379,12611.122,11542.874,21390.164,10943.023,19685.457,17241.371,21818.615,10472.171,17038.42,15008.178,19714.344,17008.623,3774.7864,18035.633,26283.582,17648.809
YNL280C,9617.727,6630.616,10032.024,5086.99,9563.959,7217.0234,3886.5083,6609.967,3892.5667,5827.3223,9255.611,6387.538,5272.5815,3966.0986,9146.956,3096.4946,10729.861,5711.4966,10686.426,6760.3877,4231.936,4007.3745,10736.5,5243.1006
YGR199W,6457.334,3752.933,8020.965,3484.993,7173.142,4121.5527,5449.5537,7393.1055,3665.7317,4005.1592,7068.0757,4176.061,3376.8423,2834.9365,6473.8525,2906.3188,7347.2793,3803.8916,3613.2986,3703.6775,3722.4783,3158.3008,6369.4067,3423.4712
YDR347W,3894.1626,4522.2275,4566.55,5248.404,5007.845,5042.691,8420.898,4892.869,3136.5872,4509.7837,8344.053,4823.1025,3470.9304,4168.447,3668.6392,3897.786,9832.275,4478.735,8533.919,3838.1282,3011.005,3623.0652,9007.783,3863.9397
YCL039W,8233.762,5910.551,6772.331,6292.8604,7258.8345,4723.3574,6543.84,6761.4395,8328.834,3957.4607,8820.85,3542.8506,5475.7715,5001.957,6939.32,4610.8716,6596.0767,5796.7856,5999.0576,4730.9146,7185.954,4391.9053,6235.7314,5942.527
YBR199W,7147.496,3795.1326,8151.2783,8190.7607,8241.223,3429.9011,9609.649,9862.68,8728.873,3625.5103,8196.596,3352.2725,6308.0264,3148.598,5803.9424,3240.7905,6144.6025,6178.0923,3702.5237,4080.6929,7969.524,4552.7056,8067.3135,8732.363
YDR148C,48107.77,39973.89,53762.58,44908.53,53443.766,41065.727,48261.18,46898.86,48630.855,33791.555,46121.88,29353.488,53064.69,36553.816,37009.617,35179.844,52049.934,41520.53,42137.125,25736.566,44720.28,24401.04,43049.57,25264.66
YDL067C,8781.53,4899.8857,8487.433,4782.3623,8539.058,4850.9604,6916.0254,3872.5444,7285.9136,5166.798,7306.2954,4546.7144,9117.535,6044.5166,7375.56,4290.4946,7780.956,4287.78,6777.4067,4078.377,6808.5146,4363.7427,8627.853,4366.233
YNL149C,4231.7373,2380.5002,4688.905,2800.3037,5309.8613,2930.616,4966.342,3191.5916,3639.6433,2103.3867,3670.857,2155.7239,4140.5015,2827.3682,4382.2656,2938.8975,4959.574,3834.567,3574.5474,2395.6636,4275.327,2750.4507,3741.5762,2709.563
YPR010C,13375.582,8534.418,12573.018,9287.195,13255.851,8640.668,13102.731,8412.657,11705.877,7672.163,11698.812,7502.0986,13021.09,8719.172,13273.067,8112.415,14076.736,8891.774,12822.285,7682.0996,8979.181,8128.267,9531.764,8210.172
YHR024C,7673.872,6532.533,12870.435,7601.6523,12858.235,6187.6494,13191.486,8193.357,12253.408,6300.249,10925.061,5930.9585,11582.743,7744.7354,6799.9355,6446.3613,13454.697,6496.893,10017.076,6409.3774,10511.702,5907.2236,7194.1777,6610.1187
YNL079C,61122.55,65914.02,131324.47,62254.875,142807.72,132887.84,139744.84,56176.07,132158.58,62857.945,131887.86,62869.4,132068.81,82831.43,85401.53,77257.06,139387.1,77409.28,134182.72,72090.05,68107.45,75640.87,140093.1,73353.125
YBL102W,21889.14,9575.898,10242.949,10215.405,14555.621,10276.258,9083.926,10683.947,16970.855,8624.592,10203.379,9437.28,9514.75,9061.358,7109.1973,8473.764,7423.3066,8833.578,4254.3984,9402.109,6882.117,7862.746,6464.417,8676.749
YMR020W,4407.3027,3501.8599,3993.6597,3980.127,3928.9111,3884.4136,3244.4128,2625.6462,5261.823,2473.807,3461.023,2636.4014,2231.9675,2476.7505,1970.8091,1912.263,2034.5393,2451.4187,2965.0225,2120.8796,2894.8557,2364.0842,2046.245,2053.1885
YHR147C,3079.733,2292.1738,1496.5282,2393.7031,4018.9055,2158.228,4127.858,2387.1868,3374.5688,2105.685,2928.9043,2127.6506,2074.4092,1473.6831,2646.0295,1825.4011,2844.76,1991.7622,2120.413,1507.3132,1374.845,1467.2898,1391.9885,1814.1738
YJR009C,79669.32,51445.836,77200.61,50549.23,78501.484,70668.33,70950.84,33031.387,82915.05,55993.504,17204.277,41876.492,20034.674,51319.93,61378.734,39625.355,57967.133,46356.383,79919.555,50561.17,66326.516,50585.242,47766.73,45769.95
YOR003W,9717.877,3284.2627,10189.851,5323.5986,10701.795,8646.263,10128.119,4106.9473,9279.127,10277.506,3064.9683,7662.273,10395.289,5882.193,8827,5834.464,9278.303,3643.3618,8634.157,5969.6846,10355.642,2690.8474,2698.2083,2160.185
YJR008W,6242.8145,5496.0576,7714.3315,6054.25,7023.663,5635.6855,8505.148,6084.8174,7269.351,6444.3125,5927.879,5749.674,3352.1582,2651.3403,7544.159,2382.418,3070.829,2583.211,3259.0186,3205.313,3876.0728,2039.8882,3652.8623,3196.5493
YKR070W,6877.1636,7222.514,8913.617,7055.544,8003.3794,5098.1533,7129.1084,8387.095,7097.7554,6008.8955,5836.0728,5353.166,1062.7566,2897.9287,17061.396,2783.8792,3975.0464,3088.2727,6084.9546,3728.1633,4421.1797,4002.355,4970.878,3344.7427
YJL109C,3705.2598,2541.718,8644.121,9515.373,2933.8486,9059.905,3330.0361,4089.5688,9170.306,2492.4993,2351.573,2492.8533,3975.6812,4144.6504,8867.367,3493.5767,3047.1357,3498.4443,3409.5476,3366.318,2727.1475,3279.3555,9629.048,3371.2336
YLR430W,5074.056,2032.9014,5437.2534,6221.7876,4227.5757,5137.22,4228.6997,1608.6316,6183.7974,2420.2832,1080.6569,9604.947,1358.1974,2045.0659,3029.3496,2153.8364,1399.9924,4525.021,3404.814,4534.2617,3307.898,2624.872,3510.3442,2729.062
YLR214W,3281.027,12929.844,16291.255,4596.986,4976.9834,15555.908,1770.4568,2488.5784,15537.05,16279.731,1222.3058,15528.496,1394.2131,4224.48,907.8252,2566.5012,2460.6099,927.0326,1145.0897,1224.0453,759.2855,2917.314,1077.2351,3662.5837
YLR274W,2713.3208,7916.6953,18818.934,16453.29,15822.883,17487.36,2776.2922,2821.6938,20803.584,9210.63,2175.0566,8229.799,4647.036,10591.613,3493.6418,3226.554,5046.052,6347.8984,3393.373,3319.9338,4349.204,8989.689,4283.343,4293.8926
YGR157W,3856.2188,17814.72,19539.871,14894.845,21844.559,3308.8594,3781.9373,15954.666,22043.904,17603.844,3047.883,17317.703,10582.557,21632.592,9777.998,9014.737,9604.906,8526.03,6491.98,5526.6016,5911.122,5414.934,8052.1973,18979.133
