Name_Category,ESM356Leu_D_1_1,ESM356Leu_D_1_2,ESM356Leu_D_2_1,ESM356Leu_D_2_2,ESM356Leu_D_3_1,ESM356Leu_D_3_2,ESM356Leu_H_1_1,ESM356Leu_H_1_2,ESM356Leu_H_2_1,ESM356Leu_H_2_2,ESM356Leu_H_3_1,ESM356Leu_H_3_2,Clb2_D_1_1,Clb2_D_1_2,Clb2_D_2_1,Clb2_D_2_2,Clb2_D_3_1,Clb2_D_3_2,Clb2_H_1_1,Clb2_H_1_2,Clb2_H_2_1,Clb2_H_2_2,Clb2_H_3_1,Clb2_H_3_2
YLR262C,17291.55,12320.254,17263.312,13157.631,16527.365,12250.289,16811.77,12554.253,14560.599,12380.137,16752.219,12603.096,16681.533,18205.877,12699.939,13613.486,17004.398,12798.093,18838.783,12637.373,17536.293,12084.484,16351.99,11718.049
YNR030W,5927.2637,4495.6016,6117.4463,5948.535,6227.935,4981.2173,6530.953,5023.678,4303.9253,5669.1104,5634.548,3580.835,6014.4736,6810.747,5956.146,6057.866,5520.6084,4009.5615,5914.1846,4342.5293,6535.9424,5228.6943,6209.1973,4866.8115
YPR159W,11915.07,5321.3364,10543.512,9727.53,8964.509,6221.759,9124.407,10119.783,8992.494,11375.228,11842.291,10798.334,10777.973,12273.148,10926.045,10097.189,12715.602,8108.683,12910.297,8186.914,11685.049,13199.834,13821.936,8329.399
YOR207C,3466.3052,1562.071,3535.4019,2289.3599,3204.3345,1545.8811,4007.5593,3516.255,4019.1538,3464.591,4098.1235,2127.1003,3342.7627,4512.288,3006.6616,2781.2117,3569.6973,2738.904,3930.3794,2820.9827,3022.232,3400.374,3103.9697,3236.9575
YHR201C,5369.909,2463.1777,6442.8965,5149.2285,6311.0664,2331.963,6406.539,4183.718,5942.2793,5423.3955,6316.497,5096.8374,6833.3984,6049.5225,6282.927,5923.8936,5924.6074,6397.522,6731.8984,6428.7085,5790.9297,6524.9893,5205.983,5409.3047
YER029C,4353.0635,2935.231,4248.37,3779.4312,3268.8816,3003.2715,4286.753,3397.3828,3468.6748,2925.743,4129.7417,2660.3408,4410.1436,3552.3591,4295.0015,3654.5596,4202.9873,3054.982,4430.2993,4148.4214,3860.7947,3861.0952,3864.1194,3162.8872
YGR065C,5707.8906,4321.929,6601.4805,4930.485,5572.0645,3890.0742,6010.769,4532.74,5751.969,3510.5237,5034.1333,5342.759,5715.7305,3820.7104,6591.056,6657.876,5909.6377,3821.5984,6377.9917,6618.3154,6478.6665,6030.1504,5577.4546,5453.218
YML055W,10770.324,8680.795,11877.932,7897.2627,10408.5625,8366.899,10741.182,9494.843,11026.133,8231.319,10426.171,9124.123,11198.944,8314.576,11561.646,9842.234,11030.336,10988.08,12005.74,9958.078,11699.668,10504.602,11265.679,7553.327
YHR198C,4743.708,3565.962,7154.3765,4502.5044,5579.796,4332.151,5679.132,4311.385,3983.8008,4654.672,6072.961,4760.8525,5445.895,3841.3494,6948.8984,4591.213,6826.495,5381.7627,6337.1904,5231.721,5715.284,5692.425,5765.015,4932.577
YHR170W,7029.493,6630.5806,7654.6484,6069.885,6507.0815,6287.8496,7780.276,7164.166,7483.833,6511.631,7712.626,6488.441,8101.678,4240.166,7731.5938,7283.591,8145.583,7048.374,8629.514,8087.294,8385.248,6927.3345,7564.05,6381.583
YPL215W,27499.967,21341.271,27527.371,22334.107,27919.045,22934.936,24605.412,18955.248,25889.205,19916.873,28037.252,22995.512,32480.51,24989.113,33256.902,23813.402,27048.281,21177.879,29903.516,21237.16,31168.209,23785.486,27327.441,22656.979
YER009W,77995.8,66258.6,78619.91,71564.71,85545.7,69008.86,68554.445,61490.93,75846.81,63746.26,86701.34,67525.195,92744.25,68308.414,96948.56,70412.18,84943.65,62089.65,89376.54,66340.984,92610.375,68594.195,93619.26,75366.484
YBR010W,39888.688,32519.902,44626.15,37495.117,40489.26,34361.42,40462.3,23946.242,32585.064,24118.848,47512.14,36067.145,44471.47,38043.93,49171.227,40791.78,42526.62,35088.03,48626.223,35731.203,50846.656,42547.734,41718.086,33935.09
YLR044C,2752959,1687953,3343228,2390406,2763927.5,2223971,2913222.5,2103654.5,2739841.5,2033240.2,2952039,2161310.8,3287925.5,3268160,3397963.5,2984158.8,3082822,2640510.5,3271586.2,2658486,3625829.5,2309991.5,3035078,2098839.5
YDR158W,208291.3,177965.31,227703.67,176278.4,231761.27,172143.94,231736.92,178742.33,231318,173659.53,238286.89,176387.84,267329.97,212394.56,272269.3,213078.75,269513.3,200073.53,266006.66,224674.88,265108.84,225646.56,230543.69,215628.94
YJL055W,21320.992,16572.23,21478.506,17176.623,22620.934,18077.865,21298.363,17363,22367.73,18310.54,21112.578,17737.775,25246.986,20934.49,25449.219,22812.207,24897.645,20998.861,24216.3,21075.133,24740.105,21807.66,25650.654,17101.938
YFL014W,661117,569081.5,681261.4,567418.25,673578,633103.3,661543,581140.75,720736.75,582078.94,693712,560534,884813.5,731241.3,882523.25,686975.3,925248.6,669051.5,952062.25,745084.7,875861.4,749215.25,946192.25,739156.7
YJR109C,133969.9,124886.33,151076.94,134530.67,169429.77,158760.8,159960.08,133943.1,171554.72,141549.61,172669.64,141997.55,182449.06,167050.06,211564.06,166140.52,203765.67,163079.38,206936.88,171773.08,203466.31,170959.12,192655.64,189611.9
YGL026C,114965.42,106730.38,129859.875,104888.125,136532.52,120251.31,130084.59,106289.91,148546.66,120347.29,137091.48,114841.45,153935.45,132345.36,157364.94,130961.01,150041.11,132417.53,152955.97,136251.81,144516.75,128978.2,142805.7,140091.27
YJR072C,12513.5625,5906.1934,10517.484,6612.615,9900.507,6388.58,13272.995,7052.784,12219.934,7467.904,12605.043,7125.9277,10964.621,7309.1455,11080.291,7573.0176,10020.318,8829.775,12341.352,7776.895,11473.734,14571.162,12550.083,15643.7295
YBR049C,3934.762,2796.6282,4962.0493,3197.227,5149.3125,3282.1394,5661.258,3709.2236,7114.342,4579.8438,6208.248,3590.3855,4487.179,4200.5195,5211.5327,3670.025,6295.1353,4514.551,6698.5776,5358.0728,5406.0566,5291.75,6285.2266,4858.086
YKL218C,14996.4375,10416.689,13366.857,13266.809,21064.342,15247.727,20516.195,11300.746,23109.54,16490.469,22947.266,16792.504,21530.297,19121.564,19677.658,18441.527,19796.627,15677.15,20029.594,23371.062,21928.945,20033.113,22349.574,24985.898
YDR171W,44135.004,40880.41,53096.477,36503.17,52855.875,40262.742,64999.164,39364.316,61884.402,37960.79,51810.45,35009.31,55145.47,48938.5,47392.91,42721.195,52713.766,42401.35,62359.36,51024.71,52300.496,47506.285,56511.195,49610.17
YDL168W,8711.725,8141.9404,10196.463,4472.1875,8968.014,7859.0117,10891.547,8451.788,11673.285,8754.955,10057.701,7662.628,11546.999,9047.0625,10791.809,8547.575,9294.047,9459.311,11829.258,9355.0625,11448.05,8177.3975,10501.686,8849.983
YPL079W,202941.39,170116.48,233348.62,145338.5,239641.9,183405.38,242465.84,125991.734,260911.02,252668.2,254600.11,254436.75,300505.28,224715.12,304245.34,261138.94,280132.06,245254.12,313403.94,272441.03,321544.9,205694.47,301348.66,187567.78
YDL125C,14972.801,14675.02,18935.648,14160.369,17227.87,12736.971,22803.393,15810.752,17181.863,14461.64,18755.936,14902.231,19791.217,18449.523,19205.305,17767.418,21770.262,19910.807,19517.86,18295.512,18821.443,19344.73,20267.527,16784.203
YAL049C,13185.822,10368.715,13679.475,11242.176,9548.559,9474.343,13552.896,11191.924,13965.894,11584.246,13023.685,10614.823,12852.229,10769.22,11748.975,11102.936,12523.244,11554.475,12236.389,11168.864,11109.34,9309.443,13672.779,11246.161
YKR084C,8567.459,7340.773,8116.332,7354.158,8021.579,7288.8315,8554.558,8108.371,9026.055,8227.736,7803.9326,6937.037,8367.08,7724.805,8083.1953,7513.7524,8365.347,7306.0796,8666.924,7551.972,8369.072,6735.8115,9434.269,8107.9717
YJL125C,2804.7183,2648.04,2967.9446,2727.8474,2778.334,2699.664,3046.2954,2781.4026,3292.305,2855.33,3013.0488,2610.0493,3001.8835,2819.0693,3046.8242,2697.651,3076.9858,2642.0295,2965.3286,2706.465,2973.178,2477.271,3186.9414,3013.9312
YFR010W,39814.164,35887.25,40901.625,35143.516,40367.23,37263.914,42298.082,35736.18,42399.21,37407.906,37362.984,33603.27,40774.72,38691.33,40740.89,35634.668,40621.67,36793.37,42347.047,36801.39,41282.85,35211.926,39988.9,35596.24
YJL020C,28380.01,27544.775,31078.531,25479.19,28803.58,30168.922,31473.85,26591.332,35517.34,31218.098,29131.746,26345.021,31820.223,28856.363,27667.816,26630.125,32144.262,26571.549,31196.836,26943.164,29321.652,23327.545,29976.26,26742.645
YCL035C,124345.89,116655.29,140040.23,134358.2,131166.02,120651.21,146581.06,114659.9,142222.8,131729.47,129940.92,127845.03,144107.1,140619,136340.22,89434.016,137783.52,137714.69,149564.38,116421.055,139432.11,124107.234,144459.94,116649.64
YDR533C,180151.98,162604.23,198412.53,183006.4,196753.6,176292.28,217843.55,178862.27,221833.44,193823.1,205794.19,195969.78,207644.62,168523.1,199530.45,177307.52,206571.8,180493.38,213922.73,193208.25,208394.6,186174.88,204619.9,210888.83
YKL080W,57164.547,53352.633,68354.68,56663.023,64666.48,53843.02,64234.58,56864.684,69537.95,56041.258,65555.35,56137.65,62982.53,60156.008,65556.266,56489.36,70862.85,58890.875,69764.94,62215.734,65825.8,60450.18,67430.01,60114.242
YPL226W,28362.97,24080.996,27487.23,23751.486,29454.426,25163.484,30321.04,23782.512,27160.059,25395.02,26065.072,22895.703,30712.027,23370.568,28032.092,25178.219,28001.986,25148.209,26755.545,25519.814,23020.184,23872.883,25812.137,26928.352
YLR028C,61026.17,55008.64,62264.176,56947.133,73375.805,56770.297,65584.97,58389.39,66807.766,59962.68,64955.562,49434.9,60831.65,57124.88,59497.33,54755.492,61932.27,57930.164,58943.742,57748.758,53777.08,49593.223,62158.07,58360.86
YDL145C,43777.625,36818.797,44201.8,41004.7,50284.637,39004.906,49031.504,43037.375,48364.883,44280.875,47609.594,38712.312,47089.203,40093.977,45880.34,39050.195,45293.438,41735.652,45422.406,44338.445,40012.586,39837.4,42151.742,43848.836
YHR042W,49251.258,41823.777,47588.207,41624.734,53406.49,42762.36,43187.69,38963.113,51279.184,44356.46,45897.633,38957.508,50503.887,46993.85,50232.5,45662.08,47065.09,42082.453,45835.984,39744.203,40972.008,38002.188,46211.07,45787.332
YMR226C,68586.89,62409.65,72023.93,68679.36,71142.16,61089.28,66576.81,59434.355,75566.945,66284.95,65153.22,54092.44,78327.2,65019.953,70188.25,62164.586,77548.11,64993.42,76095.57,65632.89,66817.92,65003.535,66625.06,60095.844
YJR117W,31803.71,28914.752,32232.867,31793.928,33729.246,29380.992,29528.87,30338.275,32400.186,30374.34,31164.916,25159.107,36507.22,29455.064,36882.023,29201.78,35319.742,28730.303,34331.13,30485.436,30027.35,27265.887,34617.703,29006.621
YFL037W,94263.92,83819.83,102025.69,97459.24,105567.27,96041.875,94811.33,90612.74,110255.35,102371.81,101939.76,74733.98,106393.12,89548.375,106770.36,93182.3,102880.66,84901.2,97753.56,96508.516,91211.32,83961.09,94580.93,96299.4
YLR208W,71283.34,58874.746,74377.336,64198.867,74408.62,59041.023,73516.78,63647.258,77029.83,68335.9,70610.34,64577.08,71813.15,69313.89,81685.47,66078.74,71425.875,67645.86,69825.07,70841,67126.66,60479.44,74500.92,69060.305
YOR375C,250065.66,222521.06,243162.78,224662.4,259373.28,226669.94,233100.4,216679.89,264039.47,216338.5,245916.94,220253.31,243766.19,203475.39,245391.02,225251.08,233442.75,215273.1,224282.4,196737.86,220515.62,208726.75,234362.81,204391.95
YHL034C,78665.56,70780.94,76356.12,74690.09,85019.01,70279.26,72125.78,64553.758,81745.36,72434.97,80650.84,64588.902,75075.89,69606.664,73271.19,66563.79,75564.83,70198.375,69712.64,68620.12,77298.58,70960.54,73937.14,67882.89
YKL104C,60264.566,54484.977,62979.516,58000.664,65224.047,55653.24,66024.44,60228.81,71433.88,62582.383,69566.31,57787.207,62337.574,55674.46,64538.855,56709.055,62586.383,58268.938,64641.742,56003.105,61483.39,53497.28,63827.438,58954.01
YBR041W,9852.951,9363.706,11096.356,9612.883,11547.953,9974.788,10427.782,9904.292,11651.343,10375.814,10781.658,9231.822,11672.448,9451.473,11003.32,9465.402,10535.546,9727.48,10481.199,9059.838,10050.819,8863.6455,10648.4795,10221.726
YMR074C,7091.4946,6104.541,7103.5195,6672.243,6890.951,6699.6123,7127.087,6164.4053,8024.1387,6638.971,7871.0137,6677.76,7338.711,6906.3667,7509.4204,6301.5386,7243.695,6399.3633,6967.3096,6460.2646,7365.841,6445.4014,7717.1714,6735.339
YDL086W,39744.645,38219.742,41810.566,36366.086,43591.74,36897.78,39369.406,36091.67,44921.4,36793.46,40365.734,36587.89,42475.07,37648.26,42241.91,37674.992,42611.6,37752.695,39866.836,39499.42,39982.992,37838.992,41848.3,39729.027
YBR192W,2959.5684,2325.766,2950.8413,2295.124,2729.517,2610.4033,2558.976,2562.5269,3081.6555,2834.3235,2634.8386,2334.0452,3081.064,2579.9043,2766.166,2380.483,2683.1917,2696.7344,2862.4395,2702.3079,2639.6587,2494.6067,2783.9893,2528.9019
YML069W,18070.398,16014.449,19989.146,17506.312,20517.094,17905.893,17940.758,17860.244,20423.967,19300.695,20267.893,16327.974,22514.295,17236.441,17306.865,16258.561,21015.883,18334.043,19378.898,18466.824,16478.672,18311.615,18512.117,18540.53
YMR049C,6219.45,5767.6426,5885.3125,5215.408,6099.554,5428.8335,6138.9116,6025.133,6308.5967,5289.9053,6640.2964,5180.332,6468.9385,5537.8022,6347.5405,6141.289,6515.841,6232.833,7229.088,6576.385,6255.687,5990.5537,6525.863,5906.0713
YDL226C,16665.97,13564.681,16807.191,14875.968,16866.05,12472.159,18014.541,16339.554,18558.793,15846.324,18454.496,14278.449,17786.076,15975.123,16122.768,16411.812,16668.062,16697.11,17558.195,16854.248,16402.012,15898.805,16602.363,16583.844
YNL138W,60117.844,52576.49,59300.82,56398.71,58504.86,50345.004,62834.824,60568.22,64508.246,56864.21,62711.5,57014.953,63968.234,57329.324,58557.234,57406.14,65267.82,57911.812,63934.33,64227.453,62787.793,58583.547,60024.1,54332.766
YFL028C,8735.893,8306.94,9074.386,9002.381,9150.981,8458.627,8876.826,8990.529,10804.582,8463.413,9712.027,8789.433,9696.266,8771.169,8880.301,8595.667,9396.275,9360.498,10457.509,9215.667,9893.798,9063.262,10165.402,8621.622
YMR208W,13165.018,11589.803,12959.763,10727.417,13384.609,11939.538,13168.612,11362.377,14060.373,11750.8545,12740.875,11858.046,12658.652,10818.098,11808.043,10396.588,12127.45,10400.281,12973.463,12374.486,12988.792,11302.078,11948.563,11954.156
YHR132C,10054.028,10652.425,10049.046,9138.893,9656.887,9488.133,10587.189,7796.159,10438.4795,8827.622,9449.777,9307.524,9751.379,7905.801,9234.629,7622.9683,8720.432,8237.17,10656.572,7970.338,9088.539,7884.5444,5590.983,7329.627
YPR156C,18788.805,16381.441,18452.572,17901.928,21861.957,17590.455,19550.766,17132.367,21416.875,16763.873,18404.678,15771.697,18229.152,13819.248,18454.766,14767.391,17825.246,14334.534,16388.7,13225.461,15706.33,13606.233,12310.623,15501.498
YNL168C,17770.242,15617.674,19536.229,14687.811,18656.904,17956.795,18209.773,15070.61,16391.025,14758.908,18574.4,13421.474,17675.508,15408.221,17000.4,13734.581,18665.693,14320.309,17276.064,14733.605,14165.463,13846.232,13595.036,13896.445
YER133W,65262.42,66164.42,69627.56,51201.74,65994.31,62233.63,70099.01,54315.113,71477.71,50865.613,62226.03,49121.207,71429.26,66168.17,62778.35,59107.9,65065.188,56938.727,69587.99,58222.125,66035.58,32698.207,58172.688,32026.89
YMR237W,12415.951,12220.037,12968.117,9894.516,12921.818,13400.674,14175.894,10403.0625,14763.799,10983.202,12841.896,9663.58,12276.147,12200.637,11942.276,11149.96,11841.709,10164.794,13514.707,10320.23,12768.353,8736.971,10733.387,9717.588
YGR020C,32845.027,35716.402,34824.703,31285,36200.48,41160.094,34731.496,29046.293,39170.367,30532.566,38018.3,25697.523,37966.64,37516.87,36266.566,34495.4,34875.02,30035.059,39452.816,30155.24,37950.87,29360.422,24562.95,27620.457
YML120C,30060.219,31999.852,28209.488,20798.092,27347.451,23880.957,32021.184,21613.719,34249.05,25230.107,31294.557,28491.549,29223.84,25765.168,24855.2,25666.5,25907.586,23662.375,30245.152,27899.418,32153.088,22208.984,25874.512,21724.137
YLL029W,19217.602,19090.318,20608.688,15335.523,18928.47,14968.247,23918.143,17619.85,23387.654,17361.676,21658.213,15053.042,19252.648,15906.809,17998.914,15005.572,18710.59,18166.363,22560.879,16972.258,20964.77,17001.586,15895.259,15711.549
YJR088C,10014.922,11530.902,11960.487,10050.591,10699.99,9738.214,11838.333,10477.295,14318.062,9407.599,11131.49,9321.015,12603.785,10258.851,9243.755,9363.5625,9810.049,10246.711,12699.967,11004.852,11489.049,9972.904,8737.233,8647.613
YCR002C,29601.777,28048.059,29861.664,30651.035,35130.79,29231.557,30583.668,26514.031,30183.209,25495.793,30130.586,31675.559,32051.16,23536.678,29181.246,24219.146,30400.055,25979.4,34301.227,27797.39,33667.457,24153.43,25702.549,24110.941
YLR225C,14244.678,14032.423,14943.383,11429.365,14752.41,12886.4795,15003.627,12402.744,15566.041,11290.057,14217.02,12605.651,14047.425,12502.299,14665.121,11309.743,13953.335,12745.572,16004.045,12329.594,14842.316,11332.368,13510.302,11856.712
YDL195W,47754.145,42940.508,48916.67,41284.867,50648.207,43972.61,49708.16,41891.58,53635.92,41297.66,48467.742,38230.93,48937.316,38853.957,48754.355,40715.086,50487.758,39673.582,50843.227,41309.65,48477.152,40155.977,49181.113,40927.777
YFR044C,162213.14,155247.62,180872.47,146833.34,181300.9,162815.17,182173.77,151818.86,181544.56,151650.44,179101.44,141200.58,182578.66,146944.08,181503.17,144601.12,175015.84,150777.28,185888.3,151471.11,186336.81,147292.6,170586.45,155436.92
YJR105W,147252.69,145345.81,150605.89,119120.266,146028,134284.02,157476.36,128839.16,158456.25,127792.7,146298.53,116449.84,172477.95,140201.3,154988.2,137765.81,158945.27,124647.914,168794.28,133915.56,156148.06,118028.96,143434.31,123744.34
YCR012W,1954124,2039687.5,2008639.5,1695944.4,1912338,1656302.2,2094709.5,1606733.2,1933338,1595237.8,1925411,1669578.6,2111263,1735002.4,2155023,1790624.5,2292886.5,1740598.2,2119949,1863656.4,2191880,1715165.4,1601772,1671399.5
YAL038W,2566050.8,2751814.5,2949513,2289596.5,2922463,1858743.1,2980965.2,2273262,3122792.2,2282193.8,2709515,2231593,3116346,2358250.8,3182183.5,2324469,3239099.5,2412632.8,3165120,2499879.2,3278608,2330280,2583833.8,2275042.2
YCL040W,228451.48,213461.27,264308.6,219413.16,254780.56,232685.33,253073.06,218023.94,261665.11,220023.56,220487.86,199388.72,279662.22,220856.88,269335.25,209794.83,265971.47,221749.75,271975.7,222301.28,235080.39,202729.11,215900.52,208275.19
YNR026C,3288.1882,2480.6743,3654.7944,2578.58,3544.87,2559.2139,3064.7747,2385.9526,3770.2446,2951.503,3213.0854,2449.6753,3916.4087,3416.9277,3615.4756,2892.1597,3663.7002,2622.0972,3671.2534,2674.4067,3525.4417,3520.228,2174.8057,2987.6577
YGL238W,7902.1626,5861.4565,8238.975,6692.501,8767.396,6408.715,7675.6025,6935.1704,7490.71,5232.331,7174.217,5038.9893,8435.371,5606.1514,8771.993,6842.07,8171.5376,7152.323,7857.856,5302.073,8294.157,7014.482,5913.2793,7490.198
YBL003C,139996.4,115141.37,165612.67,125366.19,168652.67,128241.586,158238.4,110219.13,154349.02,101724.71,153609.06,122552.45,156645.53,134555.62,169658.9,131297.95,176796.88,146653.9,177125.8,130583.55,140601.64,132941.92,118996.92,118185.74
YMR261C,26207.059,27982.668,36670.06,30166.488,38948.52,33177.535,39369.758,24425.96,38303.83,24912.328,35874.92,23483.05,38277.35,26210.082,33918.293,30988.602,37300.684,30531.156,35409.844,26892.758,36305.496,35369.742,26455.582,25468.285
YPL228W,10351.186,10053.274,10841.356,8247.115,11721.548,9924.043,11605.656,8943.803,12161.994,9882.154,10869.107,9273.409,12611.643,7869.377,9300.471,8787.512,12757.147,9641.036,12192.12,10076.278,8816.534,9669.845,8272.444,10048.201
YOL154W,490342.84,585836.56,674415.6,652567.56,695821.06,591301.1,596314.9,574623.1,648838.3,541929.94,626879.6,467575.28,832830.25,462143.4,618145.9,489684.28,573191.9,474695.12,656393.5,600359.5,582564.5,587827.5,445518.44,572913.5
YGR155W,148138.77,151904.73,159590.34,135264.52,160089.81,162939.67,152689.97,133233.97,164419.56,142949.84,161408.62,131907.56,157486.25,135351.45,158042.8,130982.75,151509.34,142931.69,159048.6,135877.39,152102.12,127619.375,145957.56,137769.16
YMR170C,33498.64,41101.78,37741.035,31052.297,36681.992,37490.73,39100.418,35164.2,41512.98,33483.73,37404.715,32052.098,36588.285,31397.371,33969.117,31945.574,33844.848,30245.238,40036.305,39311.29,34656.164,31484.582,35572.42,35709.496
YLR295C,29648.21,29117.178,34820.812,32254.812,35007.297,30080.137,31843.98,27544.996,36461.65,31079.031,35215.78,31823.754,32409.89,29853.047,32101.564,28588.04,29220.002,29570.32,35137.18,35302.82,30903.312,31122.082,31711.34,31316.91
YNL055C,566929.3,525732.75,607194.56,573241.94,619754.4,563091.2,605477.5,587540.5,681038.6,613445.8,686767.5,611340.25,670650.3,602786.5,642860.1,566778.56,640986.5,572294.56,661682.3,628648.94,710932.4,632928.6,621329.06,661279.2
YGL256W,581106.7,569815.3,688269.6,632979.9,697474.75,642071.25,638537.1,634661.94,755140.94,748523.44,800384.7,739684.25,760772.94,635658.1,763117.1,633814.6,681643.4,608306.75,800688.44,668468.44,723479.2,629407,638092.25,665962.6
YPR063C,10849.798,10021.334,11085.536,10801.906,11212.717,10503.505,10451.184,9117.878,11582.034,10180.394,9773.054,9591.821,10769.945,10664.262,10624.884,10166.006,10646.13,9956.252,10189.657,9524.062,10225.002,9784.643,10780.872,9348.117
YOR285W,95563.26,85648.51,103394.805,95365.195,106198.22,93356.52,102155.05,85156.336,98572.91,94228.734,95838.69,88208.67,99579.34,102360.31,96991.7,96147.53,94515.61,91716.44,99348.86,102201.79,88589.95,83801.7,90296.23,91055.66
